loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-20 00:53:35.417 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.48885441667,-0.1128387451171875,-0.3659210205078125,-0.9281768798828125,1,0.62
2020-05-20 00:53:35.465 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.53874341667,-0.1135406494140625,-0.3697662353515625,-0.91558837890625,1,0.62
2020-05-20 00:53:35.515 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.58863341667,-0.1142730712890625,-0.371978759765625,-0.9128875732421875,1,0.62
2020-05-20 00:53:35.565 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.63852441667,-0.1161956787109375,-0.3796844482421875,-0.911407470703125,1,0.62
2020-05-20 00:53:35.615 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.688414875,-0.1158447265625,-0.379547119140625,-0.917144775390625,1,0.62
2020-05-20 00:53:35.665 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.738303875,-0.1061553955078125,-0.38385009765625,-0.90234375,1,0.62
2020-05-20 00:53:35.715 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.788191875,-0.10601806640625,-0.42633056640625,-0.85260009765625,1,0.62
2020-05-20 00:53:35.765 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.838082875,-0.1095733642578125,-0.4199371337890625,-0.7997283935546875,1,0.62
2020-05-20 00:53:35.828 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.887972875,-0.0823974609375,-0.266754150390625,-0.850433349609375,1,0.62
2020-05-20 00:53:35.865 -0400,1589950414.999808,41.35201675903023,-71.84494443781755,13.51114,1.01302,-1,3.428335973146387,4.697983555528825,-9999,16118.937862875,-0.0217742919921875,-0.1108551025390625,-0.9353485107421875,1,0.62
