loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-17 18:51:39.707 -0400,34025.18979116667,-0.0439453125,-0.0419769287109375,-0.84197998046875,1,0.51
2020-05-17 18:51:39.747 -0400,34025.22969916667,-0.035980224609375,-0.026153564453125,-0.90081787109375,1,0.51
2020-05-17 18:51:39.786 -0400,34025.26960916667,0.014190673828125,-0.0386199951171875,-0.9990234375,1,0.51
2020-05-17 18:51:39.826 -0400,34025.30952016667,0.0705718994140625,0.03680419921875,-1.083251953125,1,0.51
2020-05-17 18:51:39.866 -0400,34025.34942916667,0.036773681640625,0.0403900146484375,-1.229995727539062,1,0.51
2020-05-17 18:51:39.906 -0400,34025.38933616667,0.33892822265625,0.160736083984375,-1.28759765625,1,0.51
2020-05-17 18:51:39.946 -0400,34025.42924416667,0.3619384765625,0.23516845703125,-1.250701904296875,1,0.51
2020-05-17 18:51:39.986 -0400,34025.46915416667,0.2565765380859375,0.1762237548828125,-1.178436279296875,1,0.51
2020-05-17 18:51:40.026 -0400,34025.50906716667,0.2259063720703125,0.155792236328125,-1.068618774414062,1,0.51
2020-05-17 18:51:40.066 -0400,34025.54897716667,0.098114013671875,0.0943603515625,-0.9344635009765625,1,0.51
2020-05-17 18:51:40.106 -0400,34025.58888716667,-0.068450927734375,0.0968170166015625,-0.8123626708984375,1,0.51
2020-05-17 18:51:40.146 -0400,34025.62879616667,-0.080718994140625,0.0743560791015625,-0.7119293212890625,1,0.51
2020-05-17 18:51:40.185 -0400,34025.66870716667,-0.0686187744140625,0.017822265625,-0.658050537109375,1,0.51
2020-05-17 18:51:40.226 -0400,34025.70861616667,0.020782470703125,0.03955078125,-0.6011505126953125,1,0.51
2020-05-17 18:51:40.266 -0400,34025.74852716667,0.0529022216796875,0.0453643798828125,-0.5800628662109375,1,0.51
2020-05-17 18:51:40.305 -0400,34025.78843616667,0.0347137451171875,-0.0323028564453125,-0.6105804443359375,1,0.51
2020-05-17 18:51:40.345 -0400,34025.82834554167,0.22137451171875,0.134735107421875,-0.6282196044921875,1,0.51
2020-05-17 18:51:40.385 -0400,34025.86825654167,0.2783966064453125,0.40509033203125,-0.681884765625,1,0.51
2020-05-17 18:51:40.425 -0400,34025.90816654167,0.449066162109375,0.50616455078125,-0.8285980224609375,1,0.51
2020-05-17 18:51:40.465 -0400,34025.94807554167,0.6434173583984375,0.50567626953125,-0.8880157470703125,1,0.51
2020-05-17 18:51:40.505 -0400,34025.98798254167,0.7449951171875,0.25030517578125,-0.8160552978515625,1,0.51
2020-05-17 18:51:40.545 -0400,34026.02789054167,0.9249114990234375,0.507537841796875,-0.728179931640625,1,0.51
2020-05-17 18:51:40.585 -0400,34026.06779954167,1.173599243164062,0.8558349609375,-0.7796630859375,1,0.51
2020-05-17 18:51:40.625 -0400,34026.10771054167,1.22747802734375,0.8635711669921875,-0.732147216796875,1,0.51
2020-05-17 18:51:40.665 -0400,34026.14762054167,1.187835693359375,0.5729217529296875,-0.6523895263671875,1,0.51
2020-05-17 18:51:40.704 -0400,34026.18752954167,1.170166015625,0.4949493408203125,-0.5148773193359375,1,0.51
2020-05-17 18:51:40.745 -0400,34026.22744054167,1.056442260742188,0.407989501953125,-0.3257598876953125,1,0.51
2020-05-17 18:51:40.784 -0400,34026.26735154167,0.9002227783203125,0.380157470703125,-0.2492828369140625,1,0.51
2020-05-17 18:51:40.824 -0400,34026.30726154167,0.7999267578125,0.368133544921875,-0.163848876953125,1,0.51
2020-05-17 18:51:40.864 -0400,34026.34717254167,0.6685333251953125,0.3905792236328125,-0.12030029296875,1,0.51
2020-05-17 18:51:40.905 -0400,34026.38708354167,0.598602294921875,0.40234375,-0.105621337890625,1,0.51
2020-05-17 18:51:40.944 -0400,34026.42699554167,0.62713623046875,0.3963623046875,-0.1008758544921875,1,0.51
2020-05-17 18:51:40.984 -0400,34026.46690654167,0.8314971923828125,0.4026947021484375,-0.13031005859375,1,0.51
2020-05-17 18:51:41.024 -0400,34026.50681654167,0.8971710205078125,0.36773681640625,-0.11029052734375,1,0.51
2020-05-17 18:51:41.064 -0400,34026.54672554167,1.1043701171875,0.4560089111328125,-0.1478729248046875,1,0.51
2020-05-17 18:51:41.104 -0400,34026.58663554167,1.312057495117188,0.5543212890625,-0.23846435546875,1,0.51
2020-05-17 18:51:41.143 -0400,34026.62654554167,0.90130615234375,0.547210693359375,-0.344085693359375,1,0.51
2020-05-17 18:51:41.183 -0400,34026.66645454167,0.8438262939453125,0.451141357421875,-0.4962158203125,1,0.51
2020-05-17 18:51:41.227 -0400,34026.70636154167,0.999481201171875,0.371673583984375,-0.4927520751953125,1,0.51
2020-05-17 18:51:41.263 -0400,34026.74627054167,0.8309173583984375,0.1800994873046875,-0.263702392578125,1,0.51
2020-05-17 18:51:41.303 -0400,34026.78618354167,0.6861419677734375,0.177947998046875,-0.156280517578125,1,0.51
2020-05-17 18:51:41.343 -0400,34026.82609129167,0.636474609375,0.4682464599609375,-0.227783203125,1,0.51
2020-05-17 18:51:41.383 -0400,34026.86599929167,0.6122894287109375,0.597198486328125,-0.2372589111328125,1,0.51
2020-05-17 18:51:41.423 -0400,34026.90590929167,0.6422882080078125,0.7103271484375,-0.34716796875,1,0.51
2020-05-17 18:51:41.463 -0400,34026.94582229167,0.653839111328125,0.6078033447265625,-0.35101318359375,1,0.51
2020-05-17 18:51:41.503 -0400,34026.98573829167,0.6688995361328125,0.525665283203125,-0.3379058837890625,1,0.51
2020-05-17 18:51:41.543 -0400,34027.02565129167,0.7398681640625,0.506317138671875,-0.37664794921875,1,0.51
2020-05-17 18:51:41.582 -0400,34027.06556229167,0.949188232421875,0.584014892578125,-0.3961029052734375,1,0.51
2020-05-17 18:51:41.622 -0400,34027.10547529167,1.30731201171875,0.593658447265625,-0.43408203125,1,0.51
2020-05-17 18:51:41.662 -0400,34027.14538729167,1.344039916992188,0.461700439453125,-0.4272613525390625,1,0.51
2020-05-17 18:51:41.702 -0400,34027.18530129167,0.95379638671875,0.340606689453125,-0.42974853515625,1,0.51
2020-05-17 18:51:41.742 -0400,34027.22521329167,0.8211517333984375,0.384490966796875,-0.40948486328125,1,0.51
2020-05-17 18:51:41.782 -0400,34027.26512429167,1.005126953125,0.342071533203125,-0.42108154296875,1,0.51
2020-05-17 18:51:41.822 -0400,34027.30503529167,1.18670654296875,0.4362945556640625,-0.34808349609375,1,0.51
2020-05-17 18:51:41.862 -0400,34027.34494629167,1.137664794921875,0.40667724609375,-0.2791748046875,1,0.51
2020-05-17 18:51:41.902 -0400,34027.38485829167,0.9373016357421875,0.316497802734375,-0.2584686279296875,1,0.51
2020-05-17 18:51:41.942 -0400,34027.42476729167,0.8541412353515625,0.26885986328125,-0.25360107421875,1,0.51
2020-05-17 18:51:41.982 -0400,34027.46468029167,0.8080902099609375,0.293426513671875,-0.224365234375,1,0.51
2020-05-17 18:51:42.021 -0400,34027.50459429167,0.7393341064453125,0.3106231689453125,-0.2329559326171875,1,0.51
2020-05-17 18:51:42.061 -0400,34027.54450629167,0.6815948486328125,0.3100738525390625,-0.2258758544921875,1,0.51
2020-05-17 18:51:42.101 -0400,34027.58441729167,0.6370849609375,0.2651824951171875,-0.187713623046875,1,0.51
2020-05-17 18:51:42.141 -0400,34027.62433029167,0.68292236328125,0.2977142333984375,-0.17901611328125,1,0.51
2020-05-17 18:51:42.181 -0400,34027.66424129167,0.82781982421875,0.3359375,-0.173309326171875,1,0.51
2020-05-17 18:51:42.221 -0400,34027.70415329167,0.9353790283203125,0.371490478515625,-0.13433837890625,1,0.51
