loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-17 18:50:59.527 -0400,33984.99711754167,0.2483062744140625,-0.2248687744140625,-0.950653076171875,1,0.51
2020-05-17 18:50:59.553 -0400,33985.03703454167,0.2341156005859375,-0.2443084716796875,-0.925048828125,1,0.51
2020-05-17 18:50:59.593 -0400,33985.07695154167,0.2040252685546875,-0.2368621826171875,-0.9272918701171875,1,0.51
2020-05-17 18:50:59.632 -0400,33985.11686754167,0.203277587890625,-0.2298431396484375,-0.916046142578125,1,0.51
2020-05-17 18:50:59.673 -0400,33985.15678354167,0.23248291015625,-0.21295166015625,-0.9354705810546875,1,0.51
2020-05-17 18:50:59.713 -0400,33985.19669954167,0.249298095703125,-0.2188568115234375,-0.9337615966796875,1,0.51
2020-05-17 18:50:59.753 -0400,33985.23661254167,0.265869140625,-0.227691650390625,-0.9103851318359375,1,0.51
2020-05-17 18:50:59.792 -0400,33985.27652554167,0.3140716552734375,-0.2208099365234375,-0.8908538818359375,1,0.51
2020-05-17 18:50:59.832 -0400,33985.31643754167,0.3370361328125,-0.212127685546875,-0.8647003173828125,1,0.51
2020-05-17 18:50:59.872 -0400,33985.35635154167,0.3549346923828125,-0.1882781982421875,-0.877532958984375,1,0.51
2020-05-17 18:50:59.912 -0400,33985.39626554167,0.39837646484375,-0.1641845703125,-0.850433349609375,1,0.51
2020-05-17 18:50:59.952 -0400,33985.43617954167,0.4335174560546875,-0.109771728515625,-0.8299560546875,1,0.51
2020-05-17 18:50:59.992 -0400,33985.47609154167,0.4441375732421875,0.0209197998046875,-0.818267822265625,1,0.51
2020-05-17 18:51:00.032 -0400,33985.51600454167,0.441497802734375,0.05047607421875,-0.7841033935546875,1,0.51
2020-05-17 18:51:00.072 -0400,33985.55591754167,0.4123992919921875,0.0855712890625,-0.76629638671875,1,0.51
2020-05-17 18:51:00.120 -0400,33985.59582954167,0.43603515625,0.0863494873046875,-0.795745849609375,1,0.51
2020-05-17 18:51:00.152 -0400,33985.63574254167,0.4483489990234375,0.0955810546875,-0.7942047119140625,1,0.51
2020-05-17 18:51:00.191 -0400,33985.67565454167,0.447021484375,0.1016082763671875,-0.7781524658203125,1,0.51
2020-05-17 18:51:00.232 -0400,33985.71556854167,0.483978271484375,0.0972747802734375,-0.736968994140625,1,0.51
2020-05-17 18:51:00.271 -0400,33985.75548154167,0.5662078857421875,0.1396026611328125,-0.719757080078125,1,0.51
2020-05-17 18:51:00.311 -0400,33985.795393125,0.69281005859375,0.178985595703125,-0.7134857177734375,1,0.51
2020-05-17 18:51:00.351 -0400,33985.835306125,0.8438568115234375,0.1744842529296875,-0.661895751953125,1,0.51
2020-05-17 18:51:00.391 -0400,33985.875222125,0.9535064697265625,0.1952972412109375,-0.6163177490234375,1,0.51
2020-05-17 18:51:00.431 -0400,33985.915135125,1.061614990234375,0.32611083984375,-0.68670654296875,1,0.51
2020-05-17 18:51:00.471 -0400,33985.955047125,1.026687622070312,0.2786407470703125,-0.5989837646484375,1,0.51
2020-05-17 18:51:00.511 -0400,33985.994959125,1.129165649414062,0.1705322265625,-0.342010498046875,1,0.51
2020-05-17 18:51:00.551 -0400,33986.03487412501,1.054580688476562,0.3885955810546875,-0.2081451416015625,1,0.51
2020-05-17 18:51:00.591 -0400,33986.074788125,1.057235717773438,0.686004638671875,-0.1781768798828125,1,0.51
2020-05-17 18:51:00.630 -0400,33986.114702125,1.07635498046875,0.8333892822265625,-0.139312744140625,1,0.51
2020-05-17 18:51:00.671 -0400,33986.154618125,0.9512481689453125,0.5938262939453125,-0.1552886962890625,1,0.51
2020-05-17 18:51:00.711 -0400,33986.194533125,0.910003662109375,0.4545440673828125,-0.1900634765625,1,0.51
2020-05-17 18:51:00.750 -0400,33986.234444125,0.8685760498046875,0.472808837890625,-0.143310546875,1,0.51
2020-05-17 18:51:00.790 -0400,33986.274357125,0.8279876708984375,0.5406494140625,-0.1298828125,1,0.51
2020-05-17 18:51:00.830 -0400,33986.314270125,0.7685394287109375,0.5283966064453125,-0.0828094482421875,1,0.51
2020-05-17 18:51:00.870 -0400,33986.354182125,0.7633819580078125,0.517425537109375,-0.049835205078125,1,0.51
2020-05-17 18:51:00.916 -0400,33986.394092125,0.82666015625,0.54620361328125,-0.0790557861328125,1,0.51
2020-05-17 18:51:00.950 -0400,33986.434003125,0.8833770751953125,0.549346923828125,-0.124298095703125,1,0.51
