loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-12 19:51:31.877 -0400,87639.65811416667,0.1520233154296875,-0.1741485595703125,-0.9524688720703125,1,0.93
2020-05-12 19:51:31.993 -0400,87639.77785654167,0.139801025390625,-0.1587371826171875,-0.912384033203125,1,0.93
2020-05-12 19:51:32.114 -0400,87639.89760054168,0.13946533203125,-0.053955078125,-0.9426116943359375,1,0.93
2020-05-12 19:51:32.233 -0400,87640.01734754167,0.25225830078125,-0.0307159423828125,-1.1732177734375,1,0.93
2020-05-12 19:51:32.353 -0400,87640.13708054167,0.2093658447265625,-0.038330078125,-0.987060546875,1,0.93
2020-05-12 19:51:32.472 -0400,87640.25681154167,0.293792724609375,0.0916748046875,-0.9420166015625,1,0.93
2020-05-12 19:51:32.592 -0400,87640.37654754167,0.2835845947265625,0.1885223388671875,-0.9333953857421875,1,0.93
2020-05-12 19:51:32.713 -0400,87640.49628954167,0.2525482177734375,0.2020111083984375,-0.7644195556640625,1,0.93
2020-05-12 19:51:32.832 -0400,87640.61602654167,0.5496978759765625,0.6005401611328125,-0.7275238037109375,1,0.93
2020-05-12 19:51:32.952 -0400,87640.73575754167,0.9467926025390625,0.550201416015625,-0.4233245849609375,1,0.93
2020-05-12 19:51:33.071 -0400,87640.85549262501,1.08392333984375,0.6422882080078125,-0.318878173828125,1,0.93
2020-05-12 19:51:33.203 -0400,87640.975226625,0.90081787109375,0.496734619140625,-0.200927734375,1,0.93
2020-05-12 19:51:33.311 -0400,87641.09496062501,0.8570556640625,0.4707183837890625,-0.1685638427734375,1,0.93
2020-05-12 19:51:33.381 -0400,87641.16480362501,0.879638671875,0.4732513427734375,-0.1764984130859375,1,0.93
2020-05-12 19:51:33.454 -0400,87641.23465162501,0.900146484375,0.4388275146484375,-0.1919708251953125,1,0.93
2020-05-12 19:51:33.520 -0400,87641.304496625,0.88653564453125,0.408294677734375,-0.225677490234375,1,0.93
2020-05-12 19:51:33.590 -0400,87641.37434362501,0.8916473388671875,0.3793792724609375,-0.2382965087890625,1,0.93
2020-05-12 19:51:33.660 -0400,87641.444186625,0.8653717041015625,0.3665008544921875,-0.2370758056640625,1,0.93
2020-05-12 19:51:33.730 -0400,87641.51403062501,0.8603668212890625,0.3850860595703125,-0.238922119140625,1,0.93
2020-05-12 19:51:33.800 -0400,87641.583871625,0.882659912109375,0.39923095703125,-0.2329559326171875,1,0.93
2020-05-12 19:51:33.869 -0400,87641.65371662501,0.893798828125,0.413055419921875,-0.221343994140625,1,0.93
2020-05-12 19:51:33.939 -0400,87641.72356362501,0.902618408203125,0.4302215576171875,-0.2100067138671875,1,0.93
2020-05-12 19:51:34.009 -0400,87641.79340537501,0.8884124755859375,0.44488525390625,-0.20086669921875,1,0.93
2020-05-12 19:51:34.079 -0400,87641.863252375,0.88525390625,0.448577880859375,-0.209320068359375,1,0.93
2020-05-12 19:51:34.149 -0400,87641.93309837501,0.8816680908203125,0.428558349609375,-0.2052001953125,1,0.93
2020-05-12 19:51:34.219 -0400,87642.00294437501,0.8791351318359375,0.426116943359375,-0.211334228515625,1,0.93
2020-05-12 19:51:34.289 -0400,87642.072787375,0.89215087890625,0.4124298095703125,-0.2223968505859375,1,0.93
2020-05-12 19:51:34.358 -0400,87642.142628375,0.9146270751953125,0.3928070068359375,-0.2337646484375,1,0.93
2020-05-12 19:51:34.428 -0400,87642.21247137501,0.892791748046875,0.3880157470703125,-0.237701416015625,1,0.93
2020-05-12 19:51:34.498 -0400,87642.28231537501,0.867645263671875,0.382110595703125,-0.2434844970703125,1,0.93
2020-05-12 19:51:34.568 -0400,87642.352162375,0.875396728515625,0.3793182373046875,-0.25732421875,1,0.93
2020-05-12 19:51:34.638 -0400,87642.422007375,0.8764801025390625,0.374786376953125,-0.242584228515625,1,0.93
2020-05-12 19:51:34.708 -0400,87642.49185237501,0.9016265869140625,0.396514892578125,-0.2269744873046875,1,0.93
2020-05-12 19:51:34.778 -0400,87642.56169837501,0.8920135498046875,0.3968963623046875,-0.2198944091796875,1,0.93
2020-05-12 19:51:34.847 -0400,87642.63154637501,0.893341064453125,0.3866119384765625,-0.23004150390625,1,0.93
2020-05-12 19:51:34.917 -0400,87642.70138937501,0.9293212890625,0.3663787841796875,-0.2488555908203125,1,0.93
2020-05-12 19:51:34.987 -0400,87642.77123479167,0.9243011474609375,0.3440704345703125,-0.2652130126953125,1,0.93
2020-05-12 19:51:35.057 -0400,87642.84107879167,0.9064483642578125,0.292266845703125,-0.237152099609375,1,0.93
2020-05-12 19:51:35.127 -0400,87642.91092579167,1.048294067382812,0.1024017333984375,-0.2271270751953125,1,0.93
2020-05-12 19:51:35.196 -0400,87642.98077479168,0.94793701171875,-0.0619049072265625,-0.205535888671875,1,0.93
2020-05-12 19:51:35.266 -0400,87643.05062179167,0.911041259765625,0.0374908447265625,-0.1611328125,1,0.93
2020-05-12 19:51:35.336 -0400,87643.12046679168,0.8180389404296875,0.1578369140625,-0.1487579345703125,1,0.93
2020-05-12 19:51:35.406 -0400,87643.19031779167,0.6951904296875,0.1168365478515625,-0.06719970703125,1,0.93
2020-05-12 19:51:35.476 -0400,87643.26016679168,1.552627563476562,0.2158050537109375,-0.2950592041015625,1,0.93
2020-05-12 19:51:35.546 -0400,87643.33001379167,1.768234252929688,0.9158172607421875,-0.3950042724609375,1,0.93
2020-05-12 19:51:35.616 -0400,87643.39985579168,0.311492919921875,1.25726318359375,-0.502593994140625,1,0.93
2020-05-12 19:51:35.685 -0400,87643.46969979168,0.483245849609375,1.5703125,-0.653350830078125,1,0.93
