2019-10-22 14:42:40.308 -0400,330,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.315413,1.548980712890625,0.8639373779296875,-0.61212158203125,1,0.94,5
2019-10-22 14:42:40.348 -0400,331,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.355397,0.8776092529296875,0.445892333984375,-0.3662872314453125,1,0.94,5
2019-10-22 14:42:40.388 -0400,332,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.395381,1.432662963867188,0.525146484375,-0.3067169189453125,1,0.94,5
2019-10-22 14:42:40.428 -0400,333,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.435365,1.497177124023438,0.41851806640625,-0.15252685546875,1,0.94,5
2019-10-22 14:42:40.468 -0400,334,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.475349,1.245681762695312,0.305389404296875,-0.2595367431640625,1,0.94,5
2019-10-22 14:42:40.508 -0400,335,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.515333,1.003128051757812,0.274169921875,-0.198516845703125,1,0.94,5
2019-10-22 14:42:40.548 -0400,336,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.555317,0.9751129150390625,0.251708984375,-0.07354736328125,1,0.94,5
2019-10-22 14:42:40.588 -0400,337,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.5953010001,1.01739501953125,0.3646087646484375,-0.0481719970703125,1,0.94,5
2019-10-22 14:42:40.628 -0400,338,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.635285125,1.097076416015625,0.41448974609375,-0.1094207763671875,1,0.94,5
2019-10-22 14:42:40.668 -0400,339,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.675269125,1.207565307617188,0.3351593017578125,-0.098480224609375,1,0.94,5
2019-10-22 14:42:40.708 -0400,340,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.715253125,1.153167724609375,0.216339111328125,-0.0077362060546875,1,0.94,5
2019-10-22 14:42:40.748 -0400,341,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.755237125,0.83819580078125,0.0590972900390625,0.076812744140625,1,0.94,5
2019-10-22 14:42:40.788 -0400,342,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.795221125,0.8393402099609375,0.1989288330078125,0.053985595703125,1,0.94,5
2019-10-22 14:42:40.828 -0400,343,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.835205125,0.6744537353515625,0.314849853515625,-0.043548583984375,1,0.94,5
2019-10-22 14:42:40.868 -0400,344,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.875189125,0.9234619140625,0.438385009765625,-0.1090545654296875,1,0.94,5
2019-10-22 14:42:40.908 -0400,345,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.915173125,1.399658203125,0.4307098388671875,-0.0965576171875,1,0.94,5
2019-10-22 14:42:40.948 -0400,346,1571769759.342132,33.99647332996518,-81.02822461389621,87.77966,0.8254593,224.9934699975307,57.74893188476562,64,-9999,432434.955157125,1.317123413085938,0.5755157470703125,-0.2592010498046875,1,0.94,5
