loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2019-10-19 17:42:35.967 -0400,788,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.2417090417,1.05975341796875,0.689361572265625,-0.4820709228515625,1,0.67
2019-10-19 17:42:36.007 -0400,789,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.2816950417,1.519454956054688,0.6550750732421875,-0.3375701904296875,1,0.67
2019-10-19 17:42:36.046 -0400,790,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.3216800417,1.615081787109375,0.4209442138671875,-0.06597900390625,1,0.67
2019-10-19 17:42:36.086 -0400,791,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.3616660417,1.3560791015625,0.25140380859375,-0.153167724609375,1,0.67
2019-10-19 17:42:36.126 -0400,792,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.4016510417,1.08099365234375,0.20306396484375,-0.1625823974609375,1,0.67
2019-10-19 17:42:36.166 -0400,793,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.4416370417,0.94659423828125,0.2683868408203125,-0.0656890869140625,1,0.67
2019-10-19 17:42:36.206 -0400,794,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.4816220417,0.8951263427734375,0.3492431640625,-0.00213623046875,1,0.67
2019-10-19 17:42:36.246 -0400,795,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.5216080417,0.979827880859375,0.357330322265625,-0.011505126953125,1,0.67
2019-10-19 17:42:36.286 -0400,796,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.5615930417,1.0848388671875,0.316650390625,-0.022491455078125,1,0.67
2019-10-19 17:42:36.335 -0400,797,1571521355.001571,33.99590819493869,-81.02726929451637,92.8428,0,173.2083715080602,1.412116846524333,66.46876002280676,-9999,338966.6015790417,1.0494384765625,0.2340240478515625,0.0175933837890625,1,0.67
2019-10-19 17:42:36.366 -0400,798,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.6415640417,0.9138641357421875,0.1742706298828125,0.001068115234375,1,0.67
2019-10-19 17:42:36.412 -0400,799,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.6815500417,0.7632293701171875,0.25665283203125,-0.093170166015625,1,0.67
2019-10-19 17:42:36.446 -0400,800,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.7215350417,0.7780303955078125,0.33099365234375,-0.19134521484375,1,0.67
2019-10-19 17:42:36.486 -0400,801,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.7615210417,0.7269744873046875,0.2806549072265625,-0.2217254638671875,1,0.67
2019-10-19 17:42:36.526 -0400,802,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.8015060417,1.08709716796875,0.3873138427734375,-0.3901519775390625,1,0.67
2019-10-19 17:42:36.566 -0400,803,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.8414910417,1.349227905273438,0.396026611328125,-0.35968017578125,1,0.67
2019-10-19 17:42:36.606 -0400,804,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.8814770417,1.124252319335938,0.38043212890625,-0.349945068359375,1,0.67
2019-10-19 17:42:36.646 -0400,805,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.9214620417,0.93756103515625,0.2793426513671875,-0.31134033203125,1,0.67
2019-10-19 17:42:36.686 -0400,806,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338966.9614480417,0.8911895751953125,0.443206787109375,-0.247589111328125,1,0.67
2019-10-19 17:42:36.726 -0400,807,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.0014330417,0.9376983642578125,0.6087799072265625,-0.2793731689453125,1,0.67
2019-10-19 17:42:36.766 -0400,808,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.0414190417,1.053207397460938,0.685760498046875,-0.324066162109375,1,0.67
2019-10-19 17:42:36.806 -0400,809,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.0814040417,1.009323120117188,0.7102508544921875,-0.38677978515625,1,0.67
2019-10-19 17:42:36.846 -0400,810,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.12139,1.082977294921875,0.7674407958984375,-0.37908935546875,1,0.67
2019-10-19 17:42:36.886 -0400,811,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.161375,1.092559814453125,0.81298828125,-0.4402618408203125,1,0.67
2019-10-19 17:42:36.926 -0400,812,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.201361,1.419082641601562,0.9012908935546875,-0.5591278076171875,1,0.67
2019-10-19 17:42:36.966 -0400,813,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.241346,1.181228637695312,0.730682373046875,-0.395660400390625,1,0.67
2019-10-19 17:42:37.007 -0400,814,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.281332,1.532455444335938,0.7296905517578125,-0.2762451171875,1,0.67
2019-10-19 17:42:37.046 -0400,815,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.321317,1.578231811523438,0.4784393310546875,-0.19189453125,1,0.67
2019-10-19 17:42:37.086 -0400,816,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.361303,1.231796264648438,0.2209014892578125,-0.1639862060546875,1,0.67
2019-10-19 17:42:37.126 -0400,817,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.401288,0.959686279296875,0.1603240966796875,-0.0904693603515625,1,0.67
2019-10-19 17:42:37.166 -0400,818,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.441274,0.8512725830078125,0.2581634521484375,-0.03509521484375,1,0.67
2019-10-19 17:42:37.206 -0400,819,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.481259,0.8458709716796875,0.3733367919921875,-0.0176849365234375,1,0.67
2019-10-19 17:42:37.247 -0400,820,1571521356.001573,33.99590617876279,-81.02724256042791,92.85938,0,173.2083915342232,1.413937893097177,70.38915993104686,-9999,338967.521245,0.95233154296875,0.5337677001953125,-0.0110321044921875,1,0.67
2019-10-19 17:42:37.286 -0400,821,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.56123,1.069686889648438,0.5902862548828125,0.0657196044921875,1,0.67
2019-10-19 17:42:37.326 -0400,822,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.601216,1.07452392578125,0.6027374267578125,0.1026611328125,1,0.67
2019-10-19 17:42:37.370 -0400,823,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.641201,0.9093475341796875,0.72869873046875,0.1049346923828125,1,0.67
2019-10-19 17:42:37.406 -0400,824,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.681187,0.735321044921875,0.8162384033203125,0.075653076171875,1,0.67
2019-10-19 17:42:37.446 -0400,825,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.721172,0.45550537109375,0.8351287841796875,-0.0118255615234375,1,0.67
2019-10-19 17:42:37.486 -0400,826,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.761158,0.265838623046875,0.87664794921875,-0.14520263671875,1,0.67
2019-10-19 17:42:37.526 -0400,827,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.801143,0.4211883544921875,1.128433227539062,-0.11767578125,1,0.67
2019-10-19 17:42:37.570 -0400,828,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.841129,0.291259765625,1.221542358398438,-0.1371612548828125,1,0.67
2019-10-19 17:42:37.606 -0400,829,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.881114,-0.0409393310546875,1.165008544921875,-0.0968780517578125,1,0.67
2019-10-19 17:42:37.646 -0400,830,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.9211,-0.1604766845703125,0.7629241943359375,-0.1527862548828125,1,0.67
2019-10-19 17:42:37.686 -0400,831,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338967.961085,-0.2492523193359375,0.8148956298828125,0.009185791015625,1,0.67
2019-10-19 17:42:37.726 -0400,832,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.001071,-0.1744232177734375,0.72772216796875,0.01336669921875,1,0.67
2019-10-19 17:42:37.766 -0400,833,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.041056,-0.041534423828125,0.9241485595703125,0.25177001953125,1,0.67
2019-10-19 17:42:37.806 -0400,834,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.081042,-0.0906829833984375,0.962890625,0.527252197265625,1,0.67
2019-10-19 17:42:37.846 -0400,835,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.1210269167,-0.1932830810546875,0.9555816650390625,0.843780517578125,1,0.67
2019-10-19 17:42:37.886 -0400,836,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.1610129167,-0.27606201171875,0.938323974609375,1.077407836914062,1,0.67
2019-10-19 17:42:37.926 -0400,837,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.2009979167,-0.378631591796875,0.80316162109375,1.04290771484375,1,0.67
2019-10-19 17:42:37.966 -0400,838,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.2409839167,-0.189178466796875,0.5639495849609375,0.9492034912109375,1,0.67
2019-10-19 17:42:38.006 -0400,839,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.2809689167,-0.2549285888671875,0.8788909912109375,1.044677734375,1,0.67
2019-10-19 17:42:38.046 -0400,840,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.3209549167,-0.3074951171875,0.6899261474609375,1.0802001953125,1,0.67
2019-10-19 17:42:38.086 -0400,841,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.3609399167,-0.1472320556640625,0.560943603515625,0.684539794921875,1,0.67
2019-10-19 17:42:38.126 -0400,842,1571521357.001575,33.99591571456573,-81.02722109877898,90.21252,1.074482,-1,1.474765435860301,75.28332308769964,-9999,338968.4009259167,-0.2118377685546875,0.604248046875,0.505218505859375,1,0.67
