loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel,label
2019-10-22 14:41:05.630 -0400,1,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.592802625,0.0003814697265625,-0.036956787109375,-0.66607666015625,1,0.94,5
2019-10-22 14:41:05.645 -0400,2,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.632787625,-0.0250244140625,0.003082275390625,-0.62347412109375,1,0.94,5
2019-10-22 14:41:05.670 -0400,3,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.6727726251,0.016265869140625,-0.111419677734375,-0.6376800537109375,1,0.94,5
2019-10-22 14:41:05.710 -0400,4,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.712757625,0.0059814453125,-0.1141815185546875,-0.758758544921875,1,0.94,5
2019-10-22 14:41:05.750 -0400,5,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.752742625,-0.0431671142578125,-0.0329437255859375,-0.9274749755859375,1,0.94,5
2019-10-22 14:41:05.790 -0400,6,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.792727625,-0.045684814453125,0.0677947998046875,-1.097427368164062,1,0.94,5
2019-10-22 14:41:05.830 -0400,7,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.832713625,-0.0147552490234375,0.056854248046875,-1.1407470703125,1,0.94,5
2019-10-22 14:41:05.870 -0400,8,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.872698625,0.288665771484375,0.1572113037109375,-1.077651977539062,1,0.94,5
2019-10-22 14:41:05.910 -0400,9,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.912683625,0.0191497802734375,0.3010101318359375,-0.8468475341796875,1,0.94,5
2019-10-22 14:41:05.950 -0400,10,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.952668625,0.1232147216796875,0.319183349609375,-0.8495941162109375,1,0.94,5
2019-10-22 14:41:05.990 -0400,11,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432339.992653625,0.2895660400390625,0.268280029296875,-0.712738037109375,1,0.94,5
2019-10-22 14:41:06.030 -0400,12,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432340.032638625,0.5261077880859375,0.3352813720703125,-0.644073486328125,1,0.94,5
2019-10-22 14:41:06.070 -0400,13,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432340.072623625,0.5223388671875,0.23699951171875,-0.5571136474609375,1,0.94,5
2019-10-22 14:41:06.110 -0400,14,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432340.112608625,0.4889984130859375,0.34405517578125,-0.6227874755859375,1,0.94,5
2019-10-22 14:41:06.149 -0400,15,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432340.152593625,0.472869873046875,0.33624267578125,-0.600128173828125,1,0.94,5
2019-10-22 14:41:06.190 -0400,16,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432340.1925786251,0.5308837890625,0.3862762451171875,-0.6040496826171875,1,0.94,5
2019-10-22 14:41:06.230 -0400,17,1571769665.015492,33.99630913878215,-81.02930373250238,93.48367,1.293729,67.82456202383874,2.28707035712474,5.347321405559063,-9999,432340.232563625,0.7255096435546875,0.5170745849609375,-0.622100830078125,1,0.94,5
2019-10-22 14:41:06.270 -0400,18,1571769666.015491,33.99631335495029,-81.02928551685535,93.4366,1.446333,69.27231358689376,2.290657982055705,5.374878636150728,-9999,432340.272548625,1.125198364257812,0.7000732421875,-0.665985107421875,1,0.94,5
