loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-16 12:12:39.215 -0400,9589.391247041667,0.33380126953125,-0.101715087890625,-1.247116088867188,1,0.99
2020-05-16 12:12:39.335 -0400,9589.510977041668,0.1512451171875,0.0072174072265625,-1.184097290039062,1,0.99
2020-05-16 12:12:39.454 -0400,9589.630697041668,0.1153717041015625,0.0323486328125,-0.649658203125,1,0.99
2020-05-16 12:12:39.574 -0400,9589.750423041667,0.21661376953125,-0.05596923828125,-0.5780029296875,1,0.99
2020-05-16 12:12:39.694 -0400,9589.870147041667,0.7359771728515625,0.118316650390625,-0.6177978515625,1,0.99
2020-05-16 12:12:39.814 -0400,9589.989871041667,1.0653076171875,0.9109039306640625,-1.217544555664062,1,0.99
2020-05-16 12:12:39.934 -0400,9590.109604041667,0.398468017578125,0.9505462646484375,-0.9015655517578125,1,0.99
2020-05-16 12:12:40.053 -0400,9590.229329041667,0.120391845703125,0.5706939697265625,-0.4593658447265625,1,0.99
2020-05-16 12:12:40.213 -0400,9590.388960041668,0.3133544921875,0.7147369384765625,-0.604339599609375,1,0.99
2020-05-16 12:12:40.284 -0400,9590.458802041667,0.4307098388671875,0.78338623046875,-0.780670166015625,1,0.99
2020-05-16 12:12:40.353 -0400,9590.528646041666,0.6374969482421875,1.282470703125,-1.068008422851562,1,0.99
2020-05-16 12:12:40.422 -0400,9590.598487041667,0.7767791748046875,-0.5809783935546875,-0.98577880859375,1,0.99
2020-05-16 12:12:40.492 -0400,9590.668329041668,1.106842041015625,0.574066162109375,-1.250656127929688,1,0.99
2020-05-16 12:12:40.562 -0400,9590.738173041667,0.470306396484375,0.7520599365234375,-0.9088592529296875,1,0.99
2020-05-16 12:12:40.632 -0400,9590.808013041667,0.06719970703125,0.3461151123046875,-0.417083740234375,1,0.99
2020-05-16 12:12:40.702 -0400,9590.877852875001,0.0030975341796875,0.099090576171875,-0.1617889404296875,1,0.99
2020-05-16 12:12:40.772 -0400,9590.947693875001,0.0395660400390625,0.23223876953125,-0.0956268310546875,1,0.99
2020-05-16 12:12:40.841 -0400,9591.017535875,0.1228179931640625,0.2486114501953125,-0.0862579345703125,1,0.99
2020-05-16 12:12:40.911 -0400,9591.087378875001,0.3559417724609375,0.5828704833984375,-0.16131591796875,1,0.99
2020-05-16 12:12:40.981 -0400,9591.157223875001,0.4857330322265625,0.49481201171875,-0.144683837890625,1,0.99
2020-05-16 12:12:41.051 -0400,9591.227071875001,0.6039276123046875,1.009063720703125,-0.4706268310546875,1,0.99
2020-05-16 12:12:41.121 -0400,9591.296919875,2.155502319335938,1.741622924804688,-0.6958770751953125,1,0.99
2020-05-16 12:12:41.191 -0400,9591.366764875,1.128662109375,1.27593994140625,-0.9898834228515625,1,0.99
2020-05-16 12:12:41.260 -0400,9591.436603875001,0.6548004150390625,0.793121337890625,-0.487640380859375,1,0.99
2020-05-16 12:12:41.330 -0400,9591.506438875,0.3453521728515625,0.429412841796875,0.035980224609375,1,0.99
2020-05-16 12:12:41.400 -0400,9591.576278875,0.34161376953125,0.6436004638671875,-0.161285400390625,1,0.99
2020-05-16 12:12:41.470 -0400,9591.646114875,0.193206787109375,0.622650146484375,-0.164276123046875,1,0.99
2020-05-16 12:12:41.540 -0400,9591.715947875,0.1741790771484375,0.3535308837890625,-0.3026580810546875,1,0.99
2020-05-16 12:12:41.610 -0400,9591.785781875,0.1671142578125,0.62359619140625,-0.162017822265625,1,0.99
2020-05-16 12:12:41.679 -0400,9591.855615875,0.2568511962890625,1.900238037109375,0.4076690673828125,1,0.99
2020-05-16 12:12:41.749 -0400,9591.925450875,0.974365234375,1.739028930664062,0.032012939453125,1,0.99
2020-05-16 12:12:41.819 -0400,9591.995284875,0.8060760498046875,1.410415649414062,-0.0957794189453125,1,0.99
2020-05-16 12:12:41.889 -0400,9592.065118875,0.499481201171875,0.79278564453125,-0.23382568359375,1,0.99
2020-05-16 12:12:41.959 -0400,9592.134952875,0.3623046875,0.4075927734375,-0.1158599853515625,1,0.99
2020-05-16 12:12:42.029 -0400,9592.204789875001,0.2682952880859375,0.2611541748046875,-0.142608642578125,1,0.99
2020-05-16 12:12:42.098 -0400,9592.274626875,0.271453857421875,0.1865692138671875,-0.1905975341796875,1,0.99
2020-05-16 12:12:42.168 -0400,9592.344457875,0.63116455078125,0.1942291259765625,-0.2125091552734375,1,0.99
2020-05-16 12:12:42.238 -0400,9592.414291875,1.703475952148438,0.5821380615234375,-0.6091461181640625,1,0.99
2020-05-16 12:12:42.308 -0400,9592.484126875001,1.835098266601562,0.6715240478515625,-0.4595184326171875,1,0.99
2020-05-16 12:12:42.378 -0400,9592.553964875,1.412261962890625,0.5485687255859375,-0.600006103515625,1,0.99
2020-05-16 12:12:42.448 -0400,9592.623800875001,0.897216796875,0.69720458984375,-0.1846923828125,1,0.99
2020-05-16 12:12:42.518 -0400,9592.693639875,0.5054168701171875,0.4566802978515625,-0.1554412841796875,1,0.99
2020-05-16 12:12:42.587 -0400,9592.763473875,0.3735809326171875,0.46197509765625,-0.143310546875,1,0.99
2020-05-16 12:12:42.657 -0400,9592.833310875001,0.4610595703125,0.474456787109375,-0.1598663330078125,1,0.99
2020-05-16 12:12:42.727 -0400,9592.903147916668,0.6888885498046875,0.560821533203125,-0.2273406982421875,1,0.99
2020-05-16 12:12:42.797 -0400,9592.972982916668,0.7654571533203125,0.52410888671875,-0.338623046875,1,0.99
2020-05-16 12:12:42.867 -0400,9593.042819916667,2.363540649414062,1.116378784179688,-0.6520538330078125,1,0.99
