loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel,label
2019-10-22 14:36:06.257 -0400,5237,1571769365.014891,33.99339565827014,-81.02989125541342,80.64877,0.6933645,320.3839002899972,2.189641548181414,5.809691576650325,-9999,432040.2532606667,1.133621215820312,0.337432861328125,-0.0782623291015625,1,0.95,5
2019-10-22 14:36:06.298 -0400,5238,1571769365.014891,33.99339565827014,-81.02989125541342,80.64877,0.6933645,320.3839002899972,2.189641548181414,5.809691576650325,-9999,432040.2932436667,0.9224090576171875,0.2925872802734375,-0.2126922607421875,1,0.95,5
2019-10-22 14:36:06.337 -0400,5239,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.3332266667,1.109466552734375,0.3645172119140625,-0.2502899169921875,1,0.95,5
2019-10-22 14:36:06.377 -0400,5240,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.3732096667,1.20660400390625,0.32025146484375,-0.16339111328125,1,0.95,5
2019-10-22 14:36:06.417 -0400,5241,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.4131936667,1.080734252929688,0.3323822021484375,-0.1343231201171875,1,0.95,5
2019-10-22 14:36:06.464 -0400,5242,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.4531766667,0.86883544921875,0.2913970947265625,-0.22406005859375,1,0.95,5
2019-10-22 14:36:06.497 -0400,5243,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.4931596667,0.7992401123046875,0.40411376953125,-0.241546630859375,1,0.95,5
2019-10-22 14:36:06.537 -0400,5244,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.5331426667,0.81793212890625,0.48724365234375,-0.247039794921875,1,0.95,5
2019-10-22 14:36:06.577 -0400,5245,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.5731266667,0.8104248046875,0.4845428466796875,-0.305450439453125,1,0.95,5
2019-10-22 14:36:06.617 -0400,5246,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.6131096667,0.8722381591796875,0.44366455078125,-0.3163604736328125,1,0.95,5
2019-10-22 14:36:06.657 -0400,5247,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.6530926667,1.009017944335938,0.4450531005859375,-0.30169677734375,1,0.95,5
2019-10-22 14:36:06.697 -0400,5248,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.6930756667,1.081680297851562,0.5119781494140625,-0.3795166015625,1,0.95,5
2019-10-22 14:36:06.737 -0400,5249,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.7330596667,1.200363159179688,0.572418212890625,-0.401458740234375,1,0.95,5
2019-10-22 14:36:06.777 -0400,5250,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.7730426667,1.389846801757812,0.649078369140625,-0.463775634765625,1,0.95,5
2019-10-22 14:36:06.817 -0400,5251,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.8130256667,0.8974609375,0.4278717041015625,-0.35906982421875,1,0.95,5
2019-10-22 14:36:06.857 -0400,5252,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.8530086667,1.220596313476562,0.4482421875,-0.267059326171875,1,0.95,5
2019-10-22 14:36:06.897 -0400,5253,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.8929916667,1.361053466796875,0.3927154541015625,-0.1167144775390625,1,0.95,5
2019-10-22 14:36:06.937 -0400,5254,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.9329756667,1.19091796875,0.288482666015625,-0.087982177734375,1,0.95,5
2019-10-22 14:36:06.977 -0400,5255,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432040.9729586667,0.9660797119140625,0.2840576171875,-0.0932464599609375,1,0.95,5
2019-10-22 14:36:07.017 -0400,5256,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.0129416667,0.840667724609375,0.3713226318359375,-0.0750732421875,1,0.95,5
2019-10-22 14:36:07.057 -0400,5257,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.0529246667,0.7741851806640625,0.407196044921875,-0.0217742919921875,1,0.95,5
2019-10-22 14:36:07.097 -0400,5258,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.0929086667,0.8013763427734375,0.3895721435546875,-0.0045928955078125,1,0.95,5
2019-10-22 14:36:07.137 -0400,5259,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.1328916667,0.907928466796875,0.3433074951171875,0.0104522705078125,1,0.95,5
2019-10-22 14:36:07.177 -0400,5260,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.1728746667,1.018890380859375,0.2996978759765625,0.003448486328125,1,0.95,5
2019-10-22 14:36:07.218 -0400,5261,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.2128571667,1.1412353515625,0.297332763671875,-0.0361480712890625,1,0.95,5
2019-10-22 14:36:07.257 -0400,5262,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.2528411667,1.1614990234375,0.2699127197265625,-0.04937744140625,1,0.95,5
2019-10-22 14:36:07.301 -0400,5263,1571769366.014891,33.993410200649,-81.02989760075678,80.97069,0.7889071,330.9708684473949,2.184483938827826,5.815947039221648,-9999,432041.2928241667,1.214447021484375,0.2991790771484375,-0.05169677734375,1,0.95,5
2019-10-22 14:36:07.337 -0400,5264,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.3328071667,0.92803955078125,0.3340606689453125,-0.1495513916015625,1,0.95,5
2019-10-22 14:36:07.377 -0400,5265,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.3727901667,0.9006195068359375,0.3608245849609375,-0.2572479248046875,1,0.95,5
2019-10-22 14:36:07.417 -0400,5266,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.4127741667,1.103012084960938,0.3296966552734375,-0.29119873046875,1,0.95,5
2019-10-22 14:36:07.458 -0400,5267,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.4527571667,1.10369873046875,0.295806884765625,-0.2430877685546875,1,0.95,5
2019-10-22 14:36:07.497 -0400,5268,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.4927401667,0.9575958251953125,0.2376861572265625,-0.2468719482421875,1,0.95,5
2019-10-22 14:36:07.537 -0400,5269,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.5327231667,0.8225860595703125,0.286956787109375,-0.3265380859375,1,0.95,5
2019-10-22 14:36:07.577 -0400,5270,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.5727071667,0.71221923828125,0.3397216796875,-0.3269805908203125,1,0.95,5
2019-10-22 14:36:07.617 -0400,5271,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.6126901667,0.6745758056640625,0.403167724609375,-0.283233642578125,1,0.95,5
2019-10-22 14:36:07.657 -0400,5272,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.6526731667,0.7770538330078125,0.4804229736328125,-0.3382568359375,1,0.95,5
2019-10-22 14:36:07.697 -0400,5273,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.6926561667,0.914276123046875,0.5091094970703125,-0.3722076416015625,1,0.95,5
2019-10-22 14:36:07.737 -0400,5274,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.7326401667,1.0521240234375,0.4836273193359375,-0.400360107421875,1,0.95,5
2019-10-22 14:36:07.777 -0400,5275,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.7726231667,1.182647705078125,0.48699951171875,-0.3961181640625,1,0.95,5
2019-10-22 14:36:07.817 -0400,5276,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.8126061667,1.20172119140625,0.5303192138671875,-0.357818603515625,1,0.95,5
2019-10-22 14:36:07.857 -0400,5277,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.8525891667,1.327911376953125,0.6106414794921875,-0.411590576171875,1,0.95,5
2019-10-22 14:36:07.897 -0400,5278,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.8925731667,0.78375244140625,0.4855804443359375,-0.364227294921875,1,0.95,5
2019-10-22 14:36:07.937 -0400,5279,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.9325561667,1.037490844726562,0.5276947021484375,-0.3552093505859375,1,0.95,5
2019-10-22 14:36:07.977 -0400,5280,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432041.9725391667,1.421951293945312,0.4718017578125,-0.2362518310546875,1,0.95,5
2019-10-22 14:36:08.017 -0400,5281,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.0125221667,1.366134643554688,0.21942138671875,-0.1184539794921875,1,0.95,5
2019-10-22 14:36:08.056 -0400,5282,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.0525051667,1.078506469726562,0.176727294921875,-0.1531829833984375,1,0.95,5
2019-10-22 14:36:08.096 -0400,5283,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.0924891667,0.8887481689453125,0.2745361328125,-0.1246795654296875,1,0.95,5
2019-10-22 14:36:08.136 -0400,5284,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.1324721667,0.792633056640625,0.3816986083984375,-0.0986175537109375,1,0.95,5
2019-10-22 14:36:08.176 -0400,5285,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.1724551667,0.780029296875,0.3615875244140625,-0.0615386962890625,1,0.95,5
2019-10-22 14:36:08.216 -0400,5286,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.21243825,0.817840576171875,0.30572509765625,-0.039276123046875,1,0.95,5
2019-10-22 14:36:08.264 -0400,5287,1571769367.014891,33.99342244597516,-81.02990564002565,80.72456,0.8957343,334.0127149333658,2.19065411289293,5.798727962957946,-9999,432042.2524222501,0.8840484619140625,0.27423095703125,-0.048187255859375,1,0.95,5
2019-10-22 14:36:08.296 -0400,5288,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.29240525,0.9860687255859375,0.2557525634765625,-0.0440673828125,1,0.95,5
2019-10-22 14:36:08.336 -0400,5289,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.33238825,1.107086181640625,0.2803192138671875,-0.0369873046875,1,0.95,5
2019-10-22 14:36:08.377 -0400,5290,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.37237125,1.19805908203125,0.329010009765625,-0.031646728515625,1,0.95,5
2019-10-22 14:36:08.416 -0400,5291,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.41235525,0.966888427734375,0.3498992919921875,-0.1260528564453125,1,0.95,5
2019-10-22 14:36:08.456 -0400,5292,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.45233825,0.96942138671875,0.4005279541015625,-0.2762298583984375,1,0.95,5
2019-10-22 14:36:08.496 -0400,5293,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.49232125,1.209060668945312,0.3971710205078125,-0.3084564208984375,1,0.95,5
2019-10-22 14:36:08.536 -0400,5294,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.5323042501,1.186813354492188,0.389312744140625,-0.2661285400390625,1,0.95,5
2019-10-22 14:36:08.576 -0400,5295,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.57228825,0.9263916015625,0.2266998291015625,-0.215179443359375,1,0.95,5
2019-10-22 14:36:08.616 -0400,5296,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.6122712501,0.772613525390625,0.2464447021484375,-0.2515716552734375,1,0.95,5
2019-10-22 14:36:08.656 -0400,5297,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.65225425,0.682586669921875,0.3332672119140625,-0.256561279296875,1,0.95,5
2019-10-22 14:36:08.696 -0400,5298,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.69223725,0.689788818359375,0.4782562255859375,-0.305938720703125,1,0.95,5
2019-10-22 14:36:08.736 -0400,5299,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.73222125,0.7359466552734375,0.5299224853515625,-0.3792266845703125,1,0.95,5
2019-10-22 14:36:08.776 -0400,5300,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.77220425,0.9180908203125,0.4771881103515625,-0.4390869140625,1,0.95,5
2019-10-22 14:36:08.816 -0400,5301,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.81218725,1.039215087890625,0.464874267578125,-0.5209503173828125,1,0.95,5
2019-10-22 14:36:08.856 -0400,5302,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.85217025,1.157974243164062,0.4689483642578125,-0.507232666015625,1,0.95,5
2019-10-22 14:36:08.896 -0400,5303,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.89215425,1.506256103515625,0.55255126953125,-0.44610595703125,1,0.95,5
2019-10-22 14:36:08.945 -0400,5304,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.93213725,1.057220458984375,0.473236083984375,-0.4466705322265625,1,0.95,5
2019-10-22 14:36:08.976 -0400,5305,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432042.9721202501,0.8636932373046875,0.43243408203125,-0.288330078125,1,0.95,5
2019-10-22 14:36:09.016 -0400,5306,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.01210325,1.285812377929688,0.54010009765625,-0.235595703125,1,0.95,5
2019-10-22 14:36:09.056 -0400,5307,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.05208725,1.408340454101562,0.448974609375,-0.1324005126953125,1,0.95,5
2019-10-22 14:36:09.096 -0400,5308,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.09207025,1.179443359375,0.253814697265625,-0.08233642578125,1,0.95,5
2019-10-22 14:36:09.136 -0400,5309,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.13205325,0.9942169189453125,0.2425689697265625,-0.10089111328125,1,0.95,5
2019-10-22 14:36:09.176 -0400,5310,1571769368.014889,33.99342916587054,-81.02990274142419,80.38689,0.6552644,352.7850247653114,2.245937424154896,5.795406916711754,-9999,432043.17203625,0.8762054443359375,0.416839599609375,-0.1236572265625,1,0.95,5
