loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel,label
2019-10-21 19:10:05.499 -0400,1,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.2050626667,-0.1213226318359375,-0.051025390625,-1.024948120117188,1,0.84,5
2019-10-21 19:10:05.502 -0400,2,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.2450476667,-0.1625518798828125,-0.08062744140625,-1.302413940429688,1,0.84,5
2019-10-21 19:10:05.529 -0400,3,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.2850316667,-0.1805419921875,0.2873382568359375,-1.626617431640625,1,0.84,5
2019-10-21 19:10:05.569 -0400,4,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.3250156667,-0.4448089599609375,0.3810577392578125,-1.157989501953125,1,0.84,5
2019-10-21 19:10:05.609 -0400,5,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.3649996667,-0.2982025146484375,0.324798583984375,-0.9988250732421875,1,0.84,5
2019-10-21 19:10:05.649 -0400,6,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.4049836667,-0.1684417724609375,0.259033203125,-1.044708251953125,1,0.84,5
2019-10-21 19:10:05.689 -0400,7,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.4449676667,-0.1494293212890625,0.07672119140625,-0.8798370361328125,1,0.84,5
2019-10-21 19:10:05.729 -0400,8,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.4849526667,-0.099945068359375,0.0475311279296875,-0.63128662109375,1,0.84,5
2019-10-21 19:10:05.770 -0400,9,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.5249366667,0.0514068603515625,0.1378936767578125,-0.5026702880859375,1,0.84,5
2019-10-21 19:10:05.809 -0400,10,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.5649206667,0.0308380126953125,-0.0289459228515625,-0.56890869140625,1,0.84,5
2019-10-21 19:10:05.849 -0400,11,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.6049046667,0.138336181640625,-0.3170623779296875,-0.556304931640625,1,0.84,5
2019-10-21 19:10:05.889 -0400,12,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.6448886667,-0.071319580078125,0.177825927734375,-0.6743927001953125,1,0.84,5
2019-10-21 19:10:05.929 -0400,13,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.6848726667,0.1283721923828125,0.0616912841796875,-1.006332397460938,1,0.84,5
2019-10-21 19:10:05.969 -0400,14,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.7248576667,0.2641754150390625,0.0504913330078125,-0.79730224609375,1,0.84,5
2019-10-21 19:10:06.009 -0400,15,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.7648416667,0.254058837890625,0.659454345703125,-0.970306396484375,1,0.84,5
2019-10-21 19:10:06.049 -0400,16,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.8048256667,0.161346435546875,1.030685424804688,-1.15869140625,1,0.84,5
2019-10-21 19:10:06.092 -0400,17,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.8448096667,0.21466064453125,1.137649536132812,-1.082077026367188,1,0.84,5
2019-10-21 19:10:06.129 -0400,18,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.8847936667,0.56292724609375,0.4746246337890625,-0.82470703125,1,0.84,5
2019-10-21 19:10:06.169 -0400,19,1571699405.003582,33.98990814478061,-81.02907680112241,58.19903,0.9688407,35.63200993719518,2.487381650890934,5.304810856284253,-9999,415565.9247786667,0.6870880126953125,0.253753662109375,-0.29425048828125,1,0.84,5
