loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-19 13:57:46.094 -0400,1589911065.001327,41.34814188564728,-71.74427912683662,22.89701,15.56981,285.72509765625,3.405273322744758,4.714726994237493,-9999,4515.23150825,-0.201904296875,-0.3648681640625,-0.9144287109375,1,0.97
2020-05-19 13:57:46.140 -0400,1589911065.001327,41.34814188564728,-71.74427912683662,22.89701,15.56981,285.72509765625,3.405273322744758,4.714726994237493,-9999,4515.28140125,-0.1513824462890625,-0.3897247314453125,-0.6990509033203125,1,0.97
2020-05-19 13:57:46.190 -0400,1589911065.001327,41.34814188564728,-71.74427912683662,22.89701,15.56981,285.72509765625,3.405273322744758,4.714726994237493,-9999,4515.331294250001,-0.1925201416015625,-0.607269287109375,-0.775848388671875,1,0.97
2020-05-19 13:57:46.240 -0400,1589911065.001327,41.34814188564728,-71.74427912683662,22.89701,15.56981,285.72509765625,3.405273322744758,4.714726994237493,-9999,4515.38119225,-0.1977081298828125,-0.332611083984375,-0.88092041015625,1,0.97
2020-05-19 13:57:46.290 -0400,1589911065.001327,41.34814188564728,-71.74427912683662,22.89701,15.56981,285.72509765625,3.405273322744758,4.714726994237493,-9999,4515.43109125,-0.1804351806640625,-0.4720611572265625,-0.7342376708984375,1,0.97
2020-05-19 13:57:46.340 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.480989250001,-0.246856689453125,-0.58740234375,-0.7925262451171875,1,0.97
2020-05-19 13:57:46.390 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.53088825,-0.1892242431640625,-0.3278961181640625,-0.8538665771484375,1,0.97
2020-05-19 13:57:46.439 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.58078825,-0.2435760498046875,-0.334259033203125,-0.889312744140625,1,0.97
2020-05-19 13:57:46.496 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.63068825,-0.208099365234375,-0.2799835205078125,-0.9298248291015625,1,0.97
2020-05-19 13:57:46.539 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.68059025,-0.2319488525390625,-0.254608154296875,-1.055496215820312,1,0.97
2020-05-19 13:57:46.589 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.73049125,-0.346954345703125,-0.308319091796875,-0.9936370849609375,1,0.97
2020-05-19 13:57:46.639 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.78039025,-0.294097900390625,-0.158660888671875,-1.084640502929688,1,0.97
2020-05-19 13:57:46.689 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.83028525,-0.277923583984375,-0.205810546875,-0.94451904296875,1,0.97
2020-05-19 13:57:46.739 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.880181250001,-0.3246612548828125,-0.311614990234375,-0.8997344970703125,1,0.97
2020-05-19 13:57:46.789 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.93007725,-0.23870849609375,0.0221710205078125,-0.904449462890625,1,0.97
2020-05-19 13:57:46.839 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4515.97997525,-0.2595367431640625,-0.2685699462890625,-0.833465576171875,1,0.97
2020-05-19 13:57:46.889 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.02987025,-0.2881317138671875,0.118072509765625,-0.9096832275390625,1,0.97
2020-05-19 13:57:46.939 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.07976475,-0.30462646484375,0.6829376220703125,-0.8271026611328125,1,0.97
2020-05-19 13:57:46.997 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.12966075,-0.32574462890625,0.236572265625,-0.8811187744140625,1,0.97
2020-05-19 13:57:47.038 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.17955875,-0.2836761474609375,0.3951568603515625,-0.8969573974609375,1,0.97
2020-05-19 13:57:47.088 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.22945575,-0.3635406494140625,0.3764801025390625,-0.70233154296875,1,0.97
2020-05-19 13:57:47.138 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.279352750001,-0.2247467041015625,0.7386322021484375,-0.4801788330078125,1,0.97
2020-05-19 13:57:47.188 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.32925075,-0.170379638671875,0.6502838134765625,-0.4254150390625,1,0.97
2020-05-19 13:57:47.238 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.37914775,-0.293792724609375,0.5951690673828125,-0.47760009765625,1,0.97
2020-05-19 13:57:47.288 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.42904775,-0.392578125,0.919342041015625,-0.51104736328125,1,0.97
2020-05-19 13:57:47.338 -0400,1589911066.001342,41.34818875584865,-71.74447552323095,23.58157,17.05457,288.7982788085938,3.4140958065564,4.708342262032662,-9999,4516.47894275,-0.44903564453125,0.913543701171875,-0.341461181640625,1,0.97
2020-05-19 13:57:47.388 -0400,1589911067.001357,41.34824508447959,-71.74468111950192,23.45734,17.78388,291.1585083007812,3.408088277922599,4.712692576720384,-9999,4516.52883875,-0.4921417236328125,1.06964111328125,-0.337982177734375,1,0.97
