loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-15 19:11:24.310 -0400,5967.42864225,-0.06243896484375,-0.16448974609375,-0.933380126953125,1,0.88
2020-05-15 19:11:24.429 -0400,5967.54837525,0.038604736328125,-0.1114349365234375,-1.07476806640625,1,0.88
2020-05-15 19:11:24.549 -0400,5967.668107250001,0.21612548828125,-0.0618438720703125,-1.161331176757812,1,0.88
2020-05-15 19:11:24.669 -0400,5967.787844500001,0.2404632568359375,-0.1150665283203125,-0.9622344970703125,1,0.88
2020-05-15 19:11:24.789 -0400,5967.907581500001,0.1765289306640625,-0.1159515380859375,-0.8019866943359375,1,0.88
2020-05-15 19:11:24.908 -0400,5968.0273205,0.142730712890625,-0.2360992431640625,-0.765625,1,0.88
2020-05-15 19:11:25.028 -0400,5968.1470545,0.0352630615234375,-0.3131256103515625,-1.009872436523438,1,0.88
2020-05-15 19:11:25.148 -0400,5968.266790500001,0.0048065185546875,-0.19891357421875,-1.13592529296875,1,0.88
2020-05-15 19:11:25.268 -0400,5968.386524500001,0.11260986328125,0.0839691162109375,-0.9963836669921875,1,0.88
2020-05-15 19:11:25.388 -0400,5968.5062595,0.179046630859375,0.2394256591796875,-0.705535888671875,1,0.88
2020-05-15 19:11:25.507 -0400,5968.625993500001,-0.1196441650390625,1.031387329101562,-0.1717681884765625,1,0.88
2020-05-15 19:11:25.627 -0400,5968.7457215,-0.0760040283203125,0.9535980224609375,-0.21514892578125,1,0.88
2020-05-15 19:11:25.747 -0400,5968.86545275,0.4570465087890625,0.863494873046875,-0.0393218994140625,1,0.88
2020-05-15 19:11:25.866 -0400,5968.985185750001,1.531661987304688,1.658340454101562,-0.250091552734375,1,0.88
2020-05-15 19:11:25.966 -0400,5969.084969750001,0.17926025390625,1.279129028320312,-0.141265869140625,1,0.88
2020-05-15 19:11:26.040 -0400,5969.15481575,-0.2883758544921875,0.63165283203125,-0.2769012451171875,1,0.88
2020-05-15 19:11:26.106 -0400,5969.224662750001,-0.6513671875,-0.0334014892578125,-0.1504669189453125,1,0.88
2020-05-15 19:11:26.176 -0400,5969.29450675,-0.6072540283203125,0.1766815185546875,-0.0506134033203125,1,0.88
2020-05-15 19:11:26.246 -0400,5969.36435075,-0.3727569580078125,1.79498291015625,-0.631805419921875,1,0.88
2020-05-15 19:11:26.315 -0400,5969.434194750001,1.09930419921875,3.67474365234375,-1.356399536132812,1,0.88
2020-05-15 19:11:26.385 -0400,5969.50404575,0.5165252685546875,1.2080078125,-0.09930419921875,1,0.88
2020-05-15 19:11:26.455 -0400,5969.573895750001,0.4544219970703125,0.1594085693359375,-0.0300445556640625,1,0.88
2020-05-15 19:11:26.525 -0400,5969.64374675,0.5268402099609375,-0.33306884765625,0.042510986328125,1,0.88
2020-05-15 19:11:26.595 -0400,5969.713596750001,0.52276611328125,-0.4857025146484375,0.1576080322265625,1,0.88
2020-05-15 19:11:26.665 -0400,5969.783442125,0.8317413330078125,1.502059936523438,0.13409423828125,1,0.88
2020-05-15 19:11:26.735 -0400,5969.853288125,1.000717163085938,3.572662353515625,-0.8528900146484375,1,0.88
