loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel
2020-05-18 19:10:04.467 -0400,52352.30442675,0.4670867919921875,0.12139892578125,-2.265838623046875,1,0.93
2020-05-18 19:10:04.509 -0400,52352.35439875,-0.3129425048828125,0.26507568359375,-1.6046142578125,1,0.93
2020-05-18 19:10:04.558 -0400,52352.40436975,-0.0681610107421875,-0.329559326171875,-0.4594268798828125,1,0.93
2020-05-18 19:10:04.609 -0400,52352.45434175,-0.5016632080078125,-0.1081695556640625,0.1343841552734375,1,0.93
2020-05-18 19:10:04.659 -0400,52352.50431275,-0.4921875,-0.0247039794921875,-0.0349273681640625,1,0.93
2020-05-18 19:10:04.709 -0400,52352.55428375,-0.3672332763671875,0.0930328369140625,-0.5251922607421875,1,0.93
2020-05-18 19:10:04.759 -0400,52352.60425575,-0.5829620361328125,0.074554443359375,-1.4097900390625,1,0.93
2020-05-18 19:10:04.808 -0400,52352.65422675,0.0808868408203125,0.4129791259765625,-2.141708374023438,1,0.93
2020-05-18 19:10:04.859 -0400,52352.70419875001,0.279541015625,0.273773193359375,-1.629196166992188,1,0.93
2020-05-18 19:10:04.908 -0400,52352.75416975001,0.603271484375,0.174896240234375,-0.702392578125,1,0.93
2020-05-18 19:10:04.958 -0400,52352.80414175001,0.466949462890625,0.0615081787109375,-0.049652099609375,1,0.93
2020-05-18 19:10:05.009 -0400,52352.85411275001,0.507080078125,-0.0799407958984375,0.3492889404296875,1,0.93
2020-05-18 19:10:05.058 -0400,52352.90408475,0.6425933837890625,-0.0989532470703125,0.22918701171875,1,0.93
2020-05-18 19:10:05.108 -0400,52352.95405575,0.7794647216796875,0.237548828125,-0.029327392578125,1,0.93
2020-05-18 19:10:05.158 -0400,52353.00402775,2.482513427734375,2.990325927734375,-1.151199340820312,1,0.93
2020-05-18 19:10:05.208 -0400,52353.05399875,1.999908447265625,4.111801147460938,-1.083465576171875,1,0.93
2020-05-18 19:10:05.259 -0400,52353.10397075,-0.0974578857421875,1.806472778320312,-0.5958709716796875,1,0.93
2020-05-18 19:10:05.308 -0400,52353.15394175,-0.7830352783203125,0.9398956298828125,-0.1700592041015625,1,0.93
2020-05-18 19:10:05.358 -0400,52353.20391375,-1.03021240234375,0.222564697265625,-0.2141876220703125,1,0.93
2020-05-18 19:10:05.408 -0400,52353.253885875,-0.6161346435546875,-0.055267333984375,-0.04193115234375,1,0.93
2020-05-18 19:10:05.458 -0400,52353.30385787501,-0.35260009765625,-0.012359619140625,-0.057464599609375,1,0.93
2020-05-18 19:10:05.508 -0400,52353.35382887501,-0.562164306640625,0.924041748046875,0.064727783203125,1,0.93
2020-05-18 19:10:05.558 -0400,52353.40379987501,0.635955810546875,4.690032958984375,0.06890869140625,1,0.93
2020-05-18 19:10:05.608 -0400,52353.453771875,0.6394195556640625,1.86871337890625,-0.201904296875,1,0.93
2020-05-18 19:10:05.658 -0400,52353.503742875,0.558807373046875,0.6677703857421875,-0.29376220703125,1,0.93
2020-05-18 19:10:05.708 -0400,52353.553714875,0.5400390625,-0.6438140869140625,0.1810455322265625,1,0.93
