loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel,label
57:23.9,145,1571680643,33.99862469,-81.03114734,91.37427,0,181.0735251,6.812708683,28.05794935,-9999,406398.6896,-0.097824097,0.352920532,-0.931350708,1,0.53,5
57:23.9,146,1571680643,33.99862469,-81.03114734,91.37427,0,181.0735251,6.812708683,28.05794935,-9999,406398.7295,-0.099365234,0.337600708,-0.933853149,1,0.53,5
57:24.0,147,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406398.7695,-0.104156494,0.364654541,-0.932342529,1,0.53,5
57:24.0,148,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406398.8095,-0.098083496,0.360870361,-0.931350708,1,0.53,5
57:24.0,149,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406398.8495,-0.095123291,0.35824585,-0.927566528,1,0.53,5
57:24.1,150,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406398.8895,-0.099807739,0.357833862,-0.929916382,1,0.53,5
57:24.1,151,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406398.9295,-0.107086182,0.365646362,-0.926147461,1,0.53,5
57:24.2,152,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406398.9694,-0.104660034,0.343353271,-0.932647705,1,0.53,5
57:24.2,153,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.0094,-0.106231689,0.368453979,-0.929275513,1,0.53,5
57:24.2,154,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.0494,-0.099609375,0.356246948,-0.928863525,1,0.53,5
57:24.3,155,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.0894,-0.097686768,0.347198486,-0.935012817,1,0.53,5
57:24.3,156,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.1294,-0.101409912,0.369720459,-0.923034668,1,0.53,5
57:24.4,157,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.1694,-0.102737427,0.351028442,-0.929626465,1,0.53,5
57:24.4,158,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.2093,-0.099868774,0.357437134,-0.929550171,1,0.53,5
57:24.4,159,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.2493,-0.102737427,0.357543945,-0.924484253,1,0.53,5
57:24.5,160,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.2893,-0.10105896,0.351013184,-0.928085327,1,0.53,5
57:24.5,161,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.3293,-0.100952148,0.365188599,-0.92868042,1,0.53,5
57:24.6,162,1571680644,33.99862469,-81.03114734,91.37427,0,181.0735251,6.803673779,24.96905613,-9999,406399.3693,-0.101852417,0.360733032,-0.930419922,1,0.53,5
